gene_name,entrezgene_id,padj,Log2FC,absLogFC
PNMA1,9240,4.13e-13,-0.359172215,0.359172215
CPOX,1371,1.93e-18,0.359201394,0.359201394
N4BP2L1,90634,7.28e-06,-0.359364202,0.359364202
CCDC82,79780,3.72e-13,0.359614631,0.359614631
FNBP1,23048,1.9e-13,0.359619946,0.359619946
RPS9,6203,2.52e-16,0.359921152,0.359921152
MSI2,124540,8.37e-26,-0.360036148,0.360036148
STK39,27347,3.2e-15,0.360075808,0.360075808
EGLN1,54583,6.31e-17,0.360344263,0.360344263
CDK16,5127,1.33e-26,0.360370417,0.360370417
L3HYPDH,112849,2.79e-08,-0.360484987,0.360484987
PPP1R16A,84988,2.58e-10,-0.360563537,0.360563537
TMEM70,54968,3.68e-10,-0.360692597,0.360692597
REV3L,5980,6.24e-05,0.361160816,0.361160816
ERGIC3,51614,1.27e-10,0.361224788,0.361224788
PDAP1,11333,2.1e-12,0.361366089,0.361366089
CAPN15,6650,4.21e-15,0.361643478,0.361643478
MGP,4256,6.56e-05,-0.36182809,0.36182809
TBL1X,6907,1.06e-19,0.361948693,0.361948693
UBE2O,63893,2.7e-30,0.362138752,0.362138752
ZEB1,6935,0.00150961,-0.362174005,0.362174005
NINJ1,4814,1.31e-11,-0.362239727,0.362239727
FBRS,64319,0.000106234,-0.362242777,0.362242777
APBA3,9546,1.88e-23,0.362414028,0.362414028
CCPG1,9236,3.09e-07,0.362575914,0.362575914
MIEN1,84299,1.58e-13,-0.362922944,0.362922944
PTPN3,5774,5.96e-17,-0.363125949,0.363125949
ENPP5,59084,8.03e-08,-0.363346304,0.363346304
SMTN,6525,4.72e-05,-0.363559501,0.363559501
PGM3,5238,1.45e-15,0.363774925,0.363774925
TXNIP,10628,1.06e-11,0.363937282,0.363937282
KIF13A,63971,3.84e-37,-0.363957113,0.363957113
CLASP2,23122,3.12e-34,-0.36402612,0.36402612
CLPTM1,1209,2.8e-10,-0.364030674,0.364030674
FAM89A,375061,4.63e-09,-0.36420184,0.36420184
TBCD,6904,1.24e-23,-0.364480707,0.364480707
SP140L,93349,4.91e-18,0.365203702,0.365203702
RNF121,55298,7.17e-05,-0.365209578,0.365209578
ETV6,2120,2.04e-18,0.365255937,0.365255937
FRK,2444,3.59e-14,-0.36541964,0.36541964
RRM2B,50484,4.81e-14,0.365886493,0.365886493
STC2,8614,4.02e-06,0.366420406,0.366420406
SH3TC1,54436,2.69e-16,-0.366509519,0.366509519
GPATCH11,253635,9.03e-16,0.366706087,0.366706087
SUPV3L1,6832,2.18e-14,-0.366847518,0.366847518
TRAP1,10131,1.87e-10,-0.367096131,0.367096131
CLTRN,57393,0.000381947,-0.36720378,0.36720378
DDOST,1650,2.79e-15,0.367397105,0.367397105
RAVER1,125950,6.86e-34,0.367601498,0.367601498
TBC1D1,23216,2.67e-26,-0.367728638,0.367728638
PTEN,5728,2.32e-25,-0.367871082,0.367871082
RNASEH2C,84153,3.97e-20,0.36809752,0.36809752
PSMF1,9491,3.55e-27,0.36811628,0.36811628
PITPNB,23760,5.18e-27,0.368235494,0.368235494
RBM28,55131,9.07e-24,0.368253386,0.368253386
TMEM230,29058,4.16e-14,0.368378746,0.368378746
CNNM3,26505,1.42e-24,0.368411013,0.368411013
PGAM2,5224,4.66e-16,0.369010855,0.369010855
P3H4,10609,2.26e-08,0.36944631,0.36944631
OTULIN,90268,6.04e-26,0.369481421,0.369481421
COMMD5,28991,4.5e-25,-0.370034045,0.370034045
CLTB,1212,2.32e-29,-0.370827828,0.370827828
SLC25A23,79085,1.52e-12,-0.370847794,0.370847794
TEP1,7011,1.95e-16,0.370849029,0.370849029
ALPI,248,0.000425943,-0.371212377,0.371212377
RAD23A,5886,1.55e-27,0.371246817,0.371246817
LYRM9,201229,6.5e-06,-0.371371915,0.371371915
GANC,2595,1.57e-10,0.371426915,0.371426915
UTP25,27042,5.26e-23,0.371559796,0.371559796
PFDN5,5204,5.93e-27,0.371761538,0.371761538
TMEM126A,84233,1.95e-10,-0.372012445,0.372012445
ABHD5,51099,1.16e-10,0.372015109,0.372015109
TPT1,7178,1.05e-34,0.372058292,0.372058292
AP1S1,1174,1.83e-19,-0.372175792,0.372175792
RPN2,6185,1.47e-13,0.3724546,0.3724546
CLPP,8192,2.33e-12,-0.372630958,0.372630958
GSTM5,2949,0.002352841,-0.372887707,0.372887707
F8,2157,5.08e-08,0.373050216,0.373050216
CD5L,922,3.4e-05,-0.373196029,0.373196029
CLN6,54982,6.26e-12,0.373257809,0.373257809
APOC3,345,0.000231545,-0.373409344,0.373409344
YIF1A,10897,1.37e-09,0.373656945,0.373656945
ASAH1,427,4.4e-11,-0.374012653,0.374012653
IQGAP1,8826,9.9e-31,0.374048629,0.374048629
AP2A2,161,1.83e-45,-0.374057756,0.374057756
MACC1,346389,4.95e-08,0.374103709,0.374103709
AK5,26289,1.06e-07,-0.37411432,0.37411432
ESAM,90952,1.04e-08,0.374210015,0.374210015
ACTN4,81,1.12e-25,-0.374280005,0.374280005
URB1,9875,1.3e-27,0.374391834,0.374391834
MINDY1,55793,5.43e-18,-0.374392983,0.374392983
MPO,4353,3.15e-06,0.374412729,0.374412729
RGL1,23179,6.15e-20,0.374603146,0.374603146
NAPRT,93100,2.91e-12,-0.374665005,0.374665005
ZNF777,27153,3.71e-06,-0.374768608,0.374768608
SMPDL3A,10924,1.11e-05,-0.374975604,0.374975604
PREX2,80243,2.19e-06,0.37504514,0.37504514
IQSEC3,440073,1.78e-06,-0.375192044,0.375192044
FMOD,2331,3.09e-05,0.375328357,0.375328357
NOB1,28987,2.86e-18,0.375480651,0.375480651
MYORG,57462,8.01e-11,-0.375543777,0.375543777
C7orf50,84310,6.96e-15,0.375695224,0.375695224
SPATS2L,26010,1.94e-14,0.375719083,0.375719083
FDFT1,2222,1.11e-11,-0.375942027,0.375942027
SNTB2,6645,5.31e-23,-0.376128073,0.376128073
FAM171A1,221061,3.37e-11,-0.377585596,0.377585596
CLIC3,9022,1.57e-10,0.377595499,0.377595499
GALNT12,79695,1.92e-16,0.377621728,0.377621728
A2M,2,2.11e-05,0.37763173,0.37763173
GCHFR,2644,6.66e-07,-0.377832392,0.377832392
CLIC6,54102,1.18e-05,-0.377876868,0.377876868
RB1,5925,3.94e-24,0.377929201,0.377929201
ARL5B,221079,1.18e-27,0.377944335,0.377944335
AATF,26574,9.14e-28,0.37800113,0.37800113
CAP1,10487,2.22e-35,0.378031991,0.378031991
RDX,5962,5.25e-28,-0.378066692,0.378066692
UXS1,80146,2.91e-14,-0.37818353,0.37818353
CCDC80,151887,6.52e-05,0.378654655,0.378654655
RGS3,5998,1.42e-16,0.378843071,0.378843071
ADAM9,8754,2.11e-08,0.378850145,0.378850145
TLE3,7090,4.49e-26,0.378856399,0.378856399
LGALS2,3957,0.000404581,-0.379064235,0.379064235
PAK2,5062,2.04e-36,0.379349204,0.379349204
FKBP2,2286,9.29e-24,-0.379628797,0.379628797
OTUD4,54726,7.17e-37,0.37986558,0.37986558
PMF1,11243,5.58e-22,0.379890409,0.379890409
NOL8,55035,2.64e-21,0.379922417,0.379922417
GATC,283459,5.37e-15,-0.379945469,0.379945469
FES,2242,3.14e-18,0.379998848,0.379998848
ZNF622,90441,3.98e-19,0.380067792,0.380067792
RIF1,55183,3.7e-24,0.380075276,0.380075276
MYO7A,4647,2.96e-07,-0.380321595,0.380321595
CDK6,1021,2.21e-10,0.380604577,0.380604577
RHPN2,85415,2.09e-21,0.380863329,0.380863329
CRYBG1,202,1.73e-16,0.381105906,0.381105906
RIOK3,8780,1.99e-23,0.381169083,0.381169083
PLCL2,23228,4.12e-21,-0.381171487,0.381171487
STAB1,23166,8.96e-09,0.381265812,0.381265812
C17orf49,124944,1.79e-16,0.381410213,0.381410213
IMPDH2,3615,4.8e-25,0.381786362,0.381786362
TPBG,7162,1.3e-13,0.381806529,0.381806529
MOV10,4343,6.68e-22,-0.381810568,0.381810568
MAFF,23764,3.3e-05,0.381852209,0.381852209
PDIA3,2923,1.11e-29,0.382114191,0.382114191
NIPSNAP3A,25934,1.17e-11,-0.382307086,0.382307086
ASRGL1,80150,3.11e-05,-0.382452028,0.382452028
HS2ST1,9653,2.83e-19,0.382526013,0.382526013
TIGAR,57103,2.21e-19,0.382584055,0.382584055
TSEN54,283989,1.07e-12,0.383019545,0.383019545
CYB5R2,51700,1.37e-13,-0.383381594,0.383381594
CETN3,1070,1.39e-21,0.383636312,0.383636312
OCIAD1,54940,3.55e-16,-0.384230816,0.384230816
HAX1,10456,3.63e-17,-0.384337336,0.384337336
ARFGEF2,10564,7.48e-23,-0.384581271,0.384581271
DDX55,57696,6.42e-20,0.384605198,0.384605198
AIDA,64853,1.34e-27,0.384795836,0.384795836
CTSB,1508,1.79e-11,-0.384860649,0.384860649
SLC6A12,6539,1.29e-05,-0.384864673,0.384864673
ME1,4199,1.81e-08,0.3851043,0.3851043
MSRB1,51734,7.85e-09,-0.385134315,0.385134315
TBC1D9,23158,1.7e-26,0.385135563,0.385135563
HAUS5,23354,1.17e-19,0.385145508,0.385145508
NFYA,4800,9.63e-10,0.385527755,0.385527755
PRAP1,118471,2.84e-08,-0.386182062,0.386182062
MLLT6,4302,1.58e-05,-0.386340479,0.386340479
DDX18,8886,1.13e-31,0.386376404,0.386376404
ATP2A3,489,4.34e-15,0.386662855,0.386662855
ATG9A,79065,5.33e-13,0.386706114,0.386706114
RAN,5901,8.5e-31,0.386883278,0.386883278
FGD4,121512,2.29e-22,-0.386900156,0.386900156
MSH6,2956,2.41e-25,0.387153396,0.387153396
MTHFD1,4522,3.74e-15,-0.387245318,0.387245318
ADAM10,102,1.19e-22,-0.387313393,0.387313393
TMED10,10972,5.59e-18,0.38733121,0.38733121
TIMMDC1,51300,4.57e-10,-0.387456673,0.387456673
AGPAT5,55326,2.9e-14,-0.387524348,0.387524348
RNF13,11342,1.31e-09,-0.387556474,0.387556474
SELENOH,280636,6.11e-18,0.387563952,0.387563952
NUDT12,83594,2.47e-10,-0.387577485,0.387577485
DYNC1LI1,51143,2.37e-35,-0.387598369,0.387598369
LAMC1,3915,6.83e-10,0.387644784,0.387644784
MAP3K20,51776,1.77e-15,0.387683195,0.387683195
CCDC50,152137,1.01e-20,0.387721818,0.387721818
HINT3,135114,1.35e-14,-0.387789958,0.387789958
XPC,7508,7.7e-22,-0.387900803,0.387900803
BRPF3,27154,2.12e-17,-0.387982077,0.387982077
ARHGAP42,143872,7.38e-18,0.388258861,0.388258861
HAUS2,55142,4e-20,0.388480187,0.388480187
LBP,3929,0.000362095,-0.388586625,0.388586625
AKR1B10,57016,0.051103171,-0.388651492,0.388651492
ZFAND1,79752,1.48e-24,0.38876257,0.38876257
RUSC2,9853,0.001138097,-0.388795622,0.388795622
SNX9,51429,3.05e-27,-0.388885935,0.388885935
CCDC93,54520,3.3e-34,-0.38893147,0.38893147
PRDX2,7001,2.29e-07,0.389112852,0.389112852
NSL1,25936,1.23e-27,0.389142136,0.389142136
PPL,5493,6.18e-07,-0.389149846,0.389149846
TPPP3,51673,0.00010462,0.389444912,0.389444912
PON3,5446,0.000472656,0.389711346,0.389711346
TNFAIP2,7127,4.85e-15,0.389717958,0.389717958
CHST14,113189,1.33e-15,0.389763963,0.389763963
GEMIN5,25929,1.62e-29,0.389810706,0.389810706
TRAPPC13,80006,5.86e-28,-0.389858726,0.389858726
PNPLA4,8228,1.4e-11,-0.389972483,0.389972483
STIM1,6786,1.88e-20,0.389984548,0.389984548
CAB39,51719,5.67e-32,-0.390055591,0.390055591
TOM1L1,10040,8.99e-17,-0.390635724,0.390635724
CAPG,822,2.57e-15,0.3907075,0.3907075
CCDC117,150275,8.77e-18,0.390852676,0.390852676
SSR1,6745,9.8e-14,0.390898398,0.390898398
RAPGEF1,2889,2.52e-33,0.391059043,0.391059043
DTNA,1837,2.74e-18,-0.391436883,0.391436883
NGDN,25983,2.12e-24,0.391501096,0.391501096
IL1RAP,3556,1.16e-09,0.391522226,0.391522226
EIF4EBP1,1978,2.86e-11,0.39172576,0.39172576
MIS12,79003,4.07e-19,0.391912764,0.391912764
FTSJ3,117246,1.07e-17,0.392086453,0.392086453
NLE1,54475,9.17e-29,0.392119585,0.392119585
COL6A3,1293,2.22e-09,0.392387599,0.392387599
RBFA,79863,2.17e-14,-0.392683599,0.392683599
RIPOR2,9750,2.4e-13,-0.393421684,0.393421684
PDCD11,22984,1.22e-27,0.39352603,0.39352603
NAPG,8774,9.15e-25,-0.393607357,0.393607357
EHD1,10938,1.18e-23,-0.393637098,0.393637098
NFATC2IP,84901,2.47e-27,0.393669207,0.393669207
UNC119B,84747,4.15e-28,0.393712463,0.393712463
DNAJC5,80331,2.59e-05,0.393828668,0.393828668
ADI1,55256,6.9e-15,-0.394037658,0.394037658
MDH1,4190,5.25e-22,-0.394198651,0.394198651
PAK1IP1,55003,1.84e-28,0.394277432,0.394277432
RRP1B,23076,4.6e-22,0.394392899,0.394392899
NAXE,128240,1.3e-31,-0.394404113,0.394404113
SLC27A3,11000,6.43e-25,0.395032825,0.395032825
ASCC1,51008,1.09e-32,0.395035283,0.395035283
ANO10,55129,5.44e-12,-0.395208243,0.395208243
DNPH1,10591,3.73e-15,-0.395259368,0.395259368
SRM,6723,3.66e-15,0.395273665,0.395273665
GALK2,2585,1.16e-11,-0.395680185,0.395680185
PADI4,23569,1.92e-05,0.395736133,0.395736133
TMEM167A,153339,2.77e-08,0.395738327,0.395738327
YBX2,51087,9.47e-20,0.396279185,0.396279185
PUM3,9933,7.08e-26,0.396292479,0.396292479
ANKRD16,54522,6.99e-18,0.396570118,0.396570118
TMEM165,55858,3.77e-13,0.396578111,0.396578111
TYSND1,219743,9.98e-10,-0.396607978,0.396607978
SMARCAL1,50485,1.81e-30,0.397025087,0.397025087
CES1,1066,0.000335698,-0.397175617,0.397175617
NOSTRIN,115677,1e-09,0.397255555,0.397255555
ADAM15,8751,1.67e-10,0.397656868,0.397656868
NOL7,51406,3.78e-22,0.397763735,0.397763735
SMG8,55181,1.41e-38,0.397874781,0.397874781
NTAN1,123803,1.25e-28,0.397876766,0.397876766
SARAF,51669,9.65e-08,0.397995622,0.397995622
RIN3,79890,2.24e-18,0.398181878,0.398181878
B4GALT7,11285,3.08e-14,0.398472571,0.398472571
VAV2,7410,1.13e-25,-0.398505034,0.398505034
NAA25,80018,5.32e-39,0.398598929,0.398598929
ERP29,10961,4.95e-18,-0.398713875,0.398713875
TAGLN,6876,0.001892433,-0.3989647,0.3989647
KATNAL1,84056,3.2e-35,0.399020622,0.399020622
RNASEH2B,79621,1.48e-17,0.399881354,0.399881354
MAN2B2,23324,5.44e-12,-0.399921806,0.399921806
STUB1,10273,3.01e-19,-0.399960289,0.399960289
RPIA,22934,2.94e-10,0.400491557,0.400491557
STXBP4,252983,2.34e-28,-0.400521474,0.400521474
MAP7D1,55700,2.34e-26,0.400561529,0.400561529
NIT1,4817,1.6e-12,-0.40057321,0.40057321
ATF2,1386,7.46e-22,0.400584811,0.400584811
SEC24D,9871,2.53e-17,0.400700169,0.400700169
RTCA,8634,1.5e-21,-0.40082535,0.40082535
ITPRID2,6744,1.79e-16,-0.401112807,0.401112807
CRTC3,64784,9.6e-17,0.401213131,0.401213131
FHOD1,29109,2.79e-22,0.401372908,0.401372908
SYTL2,54843,9.43e-09,0.401477854,0.401477854
BOP1,23246,2.69e-35,0.401952382,0.401952382
SLC44A1,23446,2.93e-14,-0.401988031,0.401988031
DDT,1652,4.84e-16,-0.402407694,0.402407694
VPS35L,57020,5.89e-31,-0.402490997,0.402490997
TRIM65,201292,2.61e-22,0.402757072,0.402757072
GRB10,2887,3.16e-13,0.402879131,0.402879131
IGSF8,93185,2.86e-16,-0.403087784,0.403087784
PLEKHO1,51177,1.77e-12,0.403143777,0.403143777
TMEM30B,161291,3.66e-15,0.403632553,0.403632553
ARFGEF1,10565,5.11e-22,-0.403717515,0.403717515
PACSIN2,11252,1.67e-27,-0.403875049,0.403875049
PI4KA,5297,1.28e-34,-0.403970773,0.403970773
PWWP2A,114825,1.03e-21,0.404106443,0.404106443
CA12,771,2.63e-10,-0.404207267,0.404207267
FBLN5,10516,0.005679532,0.404239462,0.404239462
ASPA,443,1.33e-07,-0.404246245,0.404246245
C6,729,2.57e-05,-0.40425806,0.40425806
SSR2,6746,2.57e-07,0.404519728,0.404519728
FKBP8,23770,1.85e-31,-0.404555034,0.404555034
ITIH5,80760,1.68e-09,-0.40461754,0.40461754
TMEM109,79073,3.53e-13,0.404782307,0.404782307
RPL21,6144,2.61e-24,0.404860355,0.404860355
SLC7A6OS,84138,4.37e-20,0.404905136,0.404905136
TCP11L1,55346,1.01e-25,0.405090205,0.405090205
NAT10,55226,3.59e-34,0.40535013,0.40535013
ELF1,1997,2.38e-25,0.40561011,0.40561011
PTPN1,5770,2.91e-15,0.405983925,0.405983925
SPG7,6687,3.52e-13,-0.406184963,0.406184963
NRP1,8829,9.68e-20,0.40624065,0.40624065
PLXNA1,5361,7.95e-20,0.406381106,0.406381106
BLVRA,644,8.34e-24,0.406430168,0.406430168
TANK,10010,1.36e-25,0.40649676,0.40649676
SH3KBP1,30011,1.98e-16,0.406506444,0.406506444
SNX5,27131,4.08e-25,-0.406532976,0.406532976
N6AMT1,29104,3.1e-15,0.406679699,0.406679699
PLD1,5337,2.72e-23,0.407036985,0.407036985
C20orf27,54976,1.79e-23,0.407104099,0.407104099
THY1,7070,6.62e-08,-0.407515382,0.407515382
POF1B,79983,0.037166195,-0.40775173,0.40775173
FADD,8772,4.73e-32,0.407985415,0.407985415
DCDC2,51473,1.37e-06,-0.408117139,0.408117139
TIMM21,29090,2.75e-09,-0.408192575,0.408192575
NPM1,4869,6.82e-28,0.408379989,0.408379989
RPL7A,6130,6.86e-18,0.40844798,0.40844798
SULF1,23213,0.000772742,0.408559261,0.408559261
MTPN,136319,2.87e-35,0.408560404,0.408560404
APMAP,57136,1.6e-19,0.408667807,0.408667807
DOP1B,9980,2.99e-21,0.408840709,0.408840709
PRXL2A,84293,4.13e-13,-0.408941389,0.408941389
SLC11A2,4891,6.75e-10,-0.408977054,0.408977054
GSTT1,2952,0.000975779,-0.409100212,0.409100212
CEBPZ,10153,1.75e-25,0.409157032,0.409157032
PFDN1,5201,1.8e-23,0.409480081,0.409480081
CNNM2,54805,2.77e-13,-0.409541881,0.409541881
SH3GLB1,51100,8.98e-41,0.409584251,0.409584251
ASCC2,84164,2.63e-38,0.410064413,0.410064413
PSD4,23550,1.23e-10,0.41018666,0.41018666
CAMK1,8536,8.6e-29,0.411091654,0.411091654
STIM2,57620,8.48e-13,0.411178776,0.411178776
METTL15,196074,9.55e-16,-0.4116713,0.4116713
TOMM5,401505,9.5e-09,-0.411820531,0.411820531
CAMK2G,818,9.12e-34,-0.411881774,0.411881774
CDCP1,64866,9.92e-07,0.412140523,0.412140523
GBA2,57704,1.02e-19,-0.412183682,0.412183682
TMED7-TICAM2,100302736,2.6e-18,0.412585664,0.412585664
MITF,4286,2.23e-28,0.412899506,0.412899506
SNX33,257364,2.05e-20,0.412968101,0.412968101
MAPK13,5603,1.92e-15,0.4135824,0.4135824
SYNPO2,171024,0.000171341,-0.413672018,0.413672018
CCDC186,55088,3.07e-34,-0.413682166,0.413682166
SAP30L,79685,1.97e-20,-0.413872047,0.413872047
PHKG2,5261,9.6e-17,0.41397825,0.41397825
CYTH4,27128,1.3e-16,0.414005588,0.414005588
CFHR4,10877,0.000153951,-0.414033045,0.414033045
INF2,64423,7.42e-15,0.414134564,0.414134564
SLC38A1,81539,1.24e-08,0.414558656,0.414558656
PAIP2,51247,5.52e-22,0.414729041,0.414729041
WBP2,23558,5.63e-20,0.414866296,0.414866296
FAM13A,10144,4.09e-10,0.41500536,0.41500536
DUSP19,142679,3.91e-14,0.415064576,0.415064576
GIPC1,10755,6.71e-36,-0.415116246,0.415116246
RCC1,1104,1.6e-15,0.415137828,0.415137828
RPL7L1,285855,4.87e-22,0.415519782,0.415519782
BPNT1,10380,3.93e-26,-0.415638575,0.415638575
LARP4,113251,2.08e-18,-0.415669133,0.415669133
ZPR1,8882,1.25e-39,0.415834184,0.415834184
CBL,867,4e-39,0.415848011,0.415848011
CDH6,1004,6.14e-08,0.416116991,0.416116991
JPT1,51155,6.06e-15,0.416351981,0.416351981
GTPBP4,23560,2.13e-28,0.416474071,0.416474071
EPPK1,83481,4.85e-08,0.416687192,0.416687192
SELENOP,6414,3.9e-07,-0.417022666,0.417022666
FLT4,2324,1.25e-08,0.417151511,0.417151511
PRPS1,5631,8.64e-25,0.417173975,0.417173975
CFDP1,10428,6.08e-20,0.417180105,0.417180105
CNPY3,10695,9.76e-17,0.417482143,0.417482143
SEPHS2,22928,1.86e-16,-0.417683814,0.417683814
TFPI,7035,4.33e-09,-0.41773538,0.41773538
SAAL1,113174,2.22e-14,0.418013852,0.418013852
FRYL,285527,3.53e-36,0.418188543,0.418188543
AZGP1,563,3.14e-07,-0.418482568,0.418482568
DPYSL2,1808,1.21e-23,0.418591838,0.418591838
LRRC20,55222,6.64e-22,0.418864925,0.418864925
TWF2,11344,1.02e-29,0.419047053,0.419047053
GZMH,2999,0.000131206,0.419095087,0.419095087
PON1,5444,0.000252777,0.419214565,0.419214565
B2M,567,1.59e-14,0.419363206,0.419363206
SLC1A5,6510,8.4e-11,-0.419384444,0.419384444
RIC8A,60626,2.47e-49,0.41970099,0.41970099
S100A13,6284,1.02e-11,0.420036613,0.420036613
SLFN13,146857,9.65e-11,0.420308601,0.420308601
LAMP1,3916,4.32e-16,-0.420613271,0.420613271
FOXJ2,55810,3.41e-19,0.420690524,0.420690524
PPP1R12B,4660,2.9e-08,-0.420742115,0.420742115
PDLIM7,9260,8.29e-06,-0.421099227,0.421099227
CARHSP1,23589,1.65e-21,0.421327431,0.421327431
MTHFD2,10797,9.82e-14,0.421331774,0.421331774
THBS1,7057,3.61e-05,0.421387357,0.421387357
MEF2C,4208,1.55e-13,0.421586179,0.421586179
CSTB,1476,4.52e-17,0.421588269,0.421588269
RRN3,54700,4.17e-13,0.42173055,0.42173055
FHL1,2273,0.000255202,0.421881477,0.421881477
EPN3,55040,4.01e-18,-0.42198533,0.42198533
MMP9,4318,5.73e-05,0.422062767,0.422062767
HDGFL3,50810,4.27e-11,-0.422154087,0.422154087
CRYZ,1429,8.37e-13,-0.422203022,0.422203022
DNLZ,728489,2.65e-13,-0.422473119,0.422473119
KIAA1671,85379,1.09e-22,0.422476756,0.422476756
MAPK1,5594,3.27e-30,0.422731809,0.422731809
TMEM30A,55754,1.02e-19,0.422787499,0.422787499
MAD2L1,4085,4.01e-23,0.422838034,0.422838034
RABGAP1L,9910,1.57e-33,-0.423033763,0.423033763
LYRM2,57226,4.85e-09,-0.423237739,0.423237739
THOP1,7064,2.14e-44,0.423347901,0.423347901
PKD2,5311,2.25e-17,0.423630955,0.423630955
WDR46,9277,5.34e-29,0.423652025,0.423652025
BAG1,573,2.2e-25,-0.423868581,0.423868581
PIEZO1,9780,7.42e-14,0.423952267,0.423952267
RASSF6,166824,3.73e-14,0.424004697,0.424004697
HSPA9,3313,7.55e-13,-0.424043948,0.424043948
C1QC,714,3.44e-07,0.424267572,0.424267572
SNX12,29934,2.24e-39,-0.424480898,0.424480898
PYGM,5837,3.17e-25,0.424498283,0.424498283
MMGT1,93380,1.91e-12,-0.424756445,0.424756445
ADPRH,141,5.9e-20,0.425001075,0.425001075
PDE2A,5138,7.18e-14,-0.425021616,0.425021616
TRIM38,10475,5.54e-26,0.425041125,0.425041125
PDE12,201626,2.06e-37,-0.425815779,0.425815779
TXN,7295,2.63e-18,-0.425895856,0.425895856
PRKAR2A,5576,1.01e-33,-0.426113105,0.426113105
TMEM87B,84910,2.15e-12,0.426232678,0.426232678
A1CF,29974,7.15e-07,-0.426277385,0.426277385
IFIT1,3434,2.06e-16,0.426828165,0.426828165
WDSUB1,151525,1.41e-19,-0.426883118,0.426883118
TRIO,7204,1.74e-45,0.427017315,0.427017315
KRT84,3890,6.04e-15,0.427478999,0.427478999
SHROOM2,357,2.53e-25,-0.427665733,0.427665733
NFATC1,4772,1.7e-14,0.427844875,0.427844875
RBM19,9904,2.13e-33,0.42795451,0.42795451
WDR4,10785,1.82e-23,0.428073941,0.428073941
PSAP,5660,4.06e-11,-0.428164467,0.428164467
RPL18,6141,5.67e-23,0.428177918,0.428177918
WDR48,57599,8.01e-43,-0.428222646,0.428222646
MPRIP,23164,2.3e-19,-0.428418825,0.428418825
ICAM2,3384,9.95e-12,0.428541076,0.428541076
TMX2,51075,9.46e-16,-0.428694432,0.428694432
S100A16,140576,4.48e-16,0.42904215,0.42904215
SCARF1,8578,3.55e-07,0.429073055,0.429073055
GZMK,3003,1.11e-06,0.42933327,0.42933327
DTX3,196403,1.64e-09,-0.429424473,0.429424473
SHC1,6464,3.3e-38,0.429505622,0.429505622
MAD2L1BP,9587,2.58e-19,0.42954921,0.42954921
ITPKC,80271,5.55e-26,0.429585577,0.429585577
RARRES2,5919,3.26e-16,-0.429777675,0.429777675
S100P,6286,0.000713209,0.429907406,0.429907406
POLR1E,64425,1.22e-27,0.430051536,0.430051536
TM7SF3,51768,1.82e-10,-0.430265192,0.430265192
SLC27A4,10999,3.76e-22,-0.430812831,0.430812831
KRT81,3887,1.01e-18,0.430983072,0.430983072
RBM3,5935,7.11e-16,0.431475836,0.431475836
SFXN1,94081,2.15e-12,-0.431972232,0.431972232
SMYD4,114826,2.34e-13,0.432052526,0.432052526
SNX29,92017,5.42e-25,-0.432201463,0.432201463
SLC39A14,23516,5.13e-09,0.432266079,0.432266079
FKBP9,11328,1.91e-19,0.43310539,0.43310539
GMFG,9535,7.46e-23,0.433132288,0.433132288
S100A4,6275,2.74e-09,0.433234664,0.433234664
CORO7,79585,2.29e-35,0.433289906,0.433289906
GOLGA3,2802,1.2e-36,0.433307015,0.433307015
CTSL,1514,4.73e-16,-0.433430581,0.433430581
WDR20,91833,6.06e-26,-0.433473354,0.433473354
TMEM9,252839,1.48e-17,-0.433556287,0.433556287
GAS7,8522,8.09e-10,0.43358639,0.43358639
HSD17B12,51144,3.05e-12,-0.433629185,0.433629185
MOB3C,148932,2.13e-26,0.433639458,0.433639458
AS3MT,57412,5.29e-12,-0.433643708,0.433643708
PRSS1,5644,1.73e-06,-0.433968711,0.433968711
PIGG,54872,8.83e-16,0.434481519,0.434481519
HAUS1,115106,8.47e-22,0.434540245,0.434540245
JAM3,83700,3.6e-12,0.434658031,0.434658031
ACADVL,37,6.86e-13,-0.434821255,0.434821255
JAGN1,84522,4.87e-11,-0.435231273,0.435231273
ALPK3,57538,4.92e-11,-0.435620681,0.435620681
MAN1B1,11253,3.69e-24,0.435858222,0.435858222
TCEAL6,158931,3.09e-15,-0.436097033,0.436097033
PRSS2,5645,6.24e-07,-0.436254687,0.436254687
JAG1,182,1.77e-09,0.436309807,0.436309807
TIMM10B,26515,5.39e-21,-0.437179644,0.437179644
C12orf43,64897,2.81e-34,0.437210794,0.437210794
CLRN3,119467,1.81e-05,0.437433514,0.437433514
CKS2,1164,1.97e-13,0.437572779,0.437572779
NECTIN3,25945,2.99e-11,-0.437763303,0.437763303
FBXL8,55336,2.1e-16,0.437852419,0.437852419
PEX6,5190,1.25e-18,-0.437949956,0.437949956
PDZD2,23037,5.23e-14,-0.438018676,0.438018676
MAP1B,4131,3.64e-10,0.438151919,0.438151919
STMN1,3925,5.71e-15,0.438225117,0.438225117
TIMM22,29928,2.3e-11,-0.438237169,0.438237169
PAX8,7849,2.53e-18,-0.438491126,0.438491126
TP53BP2,7159,1.21e-42,-0.438849223,0.438849223
COL6A1,1291,3.06e-12,0.43891119,0.43891119
MAFG,4097,1.62e-11,0.439111729,0.439111729
NDST1,3340,5.31e-22,0.439174203,0.439174203
